-0.00615450472177833,0.0274377779209634,-0.000631055777535576,0.00410688352772868
-0.00615450472177833,0.0177201388865766,0.0231362688580118,0.0104779524840122
-0.00495399347440742,0.00800249985218974,0.036674499773152,0.026666272901003
-0.00456214762198209,0.000180404892599052,0.0409812917440934,0.0474631383953654
-0.00330107336754056,-0.00702298608947784,0.0373799332194203,0.0684170799130988
-0.00227290957190046,-0.0122352071961208,0.0272440420164737,0.0856640272792686
-0.00118233234308885,-0.0158240117833321,0.0124760320272879,0.0962823664591695
-0.000108498388147644,-0.0176908523250513,-0.00516337013501908,0.0982929395583224
0.000969895229092218,-0.017862165569495,-0.0238754848163592,0.0906590448224769
0.00204679347101502,-0.0163307520498757,-0.0418717572476069,0.0732864366376096
0.00312511355192617,-0.0130989728851152,-0.05736108616076,0.0470233255299248
0.00419924165217092,-0.00816458306628437,-0.0685524313983388,0.0136603781658577
0.00528871583608086,-0.00153420151022508,-0.0736570548596595,-0.0240692826479304
0.00632099766602037,0.00681640244148173,-0.0708769491063666,-0.0624900779645534
0.00756670282824748,0.0167969250720403,-0.0584488819939867,-0.0969839726968975
0.00801590701516956,0.0287443505903258,-0.0344797895401098,-0.12199047561761
0.0114376917710066,0.0414010458774356,0.00243884017976466,-0.131006639359119
-0.0308271391840683,0.0594605592000776,0.0555238954837191,-0.116587060413633
-0.0300770045778212,0.0107861289094436,0.0924958365939933,-0.0753872957260251
-0.022174026490878,-0.0367038783186954,0.0788549158522818,-0.0281024713413571
0.0575900191351246,-0.071715499093766,0.0217920856351968,-4.35251834574046e-15
-0.0154311991193415,0.0192161100669568,-0.00583917174733422,0
0.00413477734227142,-0.00514894117410866,0.00156460135416483,0
-0.00110791024974412,0.00137965462947777,-0.000419233669325108,0
0.000296863656705102,-0.000369677343802428,0.000112333323135599,0
-7.95443770762824e-05,9.90547457319434e-05,-3.00996232172881e-05,0
2.13138516000263e-05,-2.65416391253443e-05,8.06516973355344e-06,0
-5.71102932382278e-06,7.11181076943395e-06,-2.16105571692569e-06,0
1.53026569526492e-06,-1.9056039523915e-06,5.79053134149289e-07,0
-4.10033457236905e-07,5.1060504013206e-07,-1.55156819671471e-07,0
1.098681336827e-07,-1.36816208136738e-07,4.15741445365936e-08,0
-2.9439077493896e-08,3.66597924148938e-08,-1.11397584749037e-08,0
7.88817629288268e-09,-9.82296152283643e-09,2.98488936302121e-09,0
-2.11362767763498e-09,2.63205367645202e-09,-7.99798977181123e-10,0
5.66334417657254e-10,-7.05253182971643e-10,2.14306545703287e-10,0
-1.51709992994015e-10,1.88959055434544e-10,-5.7427205632027e-11,0
4.05055543188119e-11,-5.05830387665335e-11,1.54022768248205e-11,0
-1.03122242812322e-11,1.33730996315906e-11,-4.18190166725481e-12,0
7.4334280611692e-13,-2.90935975982872e-12,1.3253298441988e-12,0
7.33885305676451e-12,-1.73566059227568e-12,-1.11941770954037e-12,0
-3.00987550331753e-11,9.85200212893146e-12,3.15234099396268e-12,0
1.13056167075935e-10,-3.76723479234503e-11,-1.14899462663103e-11,0
-4.22125913270567e-10,1.40837389564869e-10,4.28074440712787e-11,0
1.57544748600633e-09,-5.25677210336026e-10,-1.59739830018804e-10,0
-5.87966403075481e-09,1.96187145177924e-09,5.96151876003939e-10,0
2.19432086370127e-08,-7.32180859678094e-09,-2.22486767399694e-09,0
-8.18931705172961e-08,2.73253629353445e-08,8.30331881998386e-09,0
3.05629473432171e-07,-1.01979643144597e-07,-3.09884076059385e-08,0
-1.14062472321139e-06,3.80593209643043e-07,1.1565031160377e-07,0
4.25686941941339e-06,-1.42039319542758e-06,-4.31612838809142e-07,0
-1.58868529544423e-05,5.30097957206726e-06,1.6108010436328e-06,0
5.92905423983553e-05,-1.97835250928415e-05,-6.01159133572204e-06,0
-0.000221275316638979,7.38331207992986e-05,2.24355642992554e-05,0
0.000825810724157568,-0.000275548958104353,-8.37306658612996e-05,0
-0.00308196757999127,0.00102836271161812,0.000312487099145942,0
0.0115020595958075,-0.0038379018883681,-0.00116621773072247,0
-0.0451569055131329,0.0143232448418543,0.00435238382374395,0
0.0298502797008277,-0.0569771322841452,-0.0180970306195671,-0.000325212816721712
-0.00884248841908688,-0.00984511170389074,-0.0532666327185334,-0.021281117784747
0.0161732104889453,-0.0238069355235016,-0.0709782365224241,-0.0533325458020068
0.00744553365597993,0.0017297126169383,-0.0825978275258786,-0.0949262767907308
0.00705196954686946,0.0134858183895383,-0.0745896533119434,-0.136834159826197
0.00442528948464647,0.0246205071477533,-0.0545336925028426,-0.171328054558537
0.00239696051101145,0.031607806334037,-0.0249398433019006,-0.192564732918339
0.000208343136112037,0.0353924808251078,0.0103234657292282,-0.196585879116645
-0.00193747172228851,0.0357214436716005,0.0477518470432853,-0.181318089644954
-0.00409420824543648,0.0326622777943028,0.0837432793937608,-0.146572873275219
-0.00625006062610835,0.026197738459403,0.114722235316764,-0.0940466510598498
-0.00839852791191978,0.016329221681337,0.137104845917153,-0.0273207563317152
-0.0105774197195942,0.00306838813620042,0.147314114242173,0.048138565295861
-0.012641998534725,-0.0136328008947377,0.141753897000838,0.124980155929107
-0.0151334047983347,-0.0335938512127244,0.1168977643127,0.193967945393794
-0.016031814260288,-0.0574887008943055,0.0689595789932107,0.24398095123522
-0.0228753834803955,-0.0828020918316023,-0.00487768033621459,0.262013278718238
0.0616542783516278,-0.118921118379595,-0.111047790973687,0.233174120827266
0.0601540091600656,-0.0215722578243934,-0.184991673186313,0.150774591452049
0.0443480529805666,0.0734077566388684,-0.15770983170501,0.0562049426827137
-0.115180038269927,0.143430998187132,-0.0435841712702732,9.14028852605497e-15
0.0308623982385958,-0.0384322201338052,0.0116783434946355,0
-0.00826955468451946,0.0102978823481882,-0.00312920270832083,0
0.002215820499482,-0.00275930925894775,0.000838467338647849,0
-0.000593727313408535,0.000739354687602774,-0.000224666646270563,0
0.000159088754152104,-0.000198109491463324,6.01992464344075e-05,0
-4.26277031998911e-05,5.30832782505251e-05,-1.61303394670655e-05,0
1.14220586474604e-05,-1.42236215387767e-05,4.32211143385468e-06,0
-3.06053138995049e-06,3.81120790458182e-06,-1.15810626835317e-06,0
8.20066912341575e-07,-1.02121007955055e-06,3.10313639558023e-07,0
-2.19736259415808e-07,2.73632413620364e-07,-8.31482898789153e-08,0
5.88781253216566e-08,-7.33195749309118e-08,2.22795199576387e-08,0
-1.57762418708182e-08,1.96458861032829e-08,-5.96978995163966e-09,0
4.22684216161538e-09,-5.2639694822193e-09,1.59963984892003e-09,0
-1.13112677564355e-09,1.40999182559446e-09,-4.2876944404042e-10,0
2.97664940958829e-10,-3.75997820158522e-10,1.15437927241652e-10,0
-5.95329881917659e-11,9.39994550396304e-11,-3.29822649261862e-11,0
-5.95329881917658e-11,0,1.64911324630931e-11,0
